id_resposta_ocorrencia,logradouro,numero_porta,referencia,coordenada_x,coordenada_y,observacao,endereco_informado,valido,id_bairro,bairro_nome,id_tipo_pessoa,id_subarea,subarea_nome,tipo_pessoa_descricao,id_ocupacao_pessoa,ocupacao_pessoa_descricao,id_tipo_frequencia,tipo_frequencia_descricao,ocupacao_drogas,ocupacao_drogas_descricao,id_item_praca,item_praca_descricao,id_tipo_ocorrencia,tipo_ocorrencia_descricao,tipo_ocorrencia_ativo,orgao_responsavel,ocorrencia_informacao,id_orgao_ocorrencia,ocorrencia_orgao_nome,codigo_ocorrencia_orgao
965,Rua Paula Freitas,,ENTRE ATLANTICA E NOSSA SRA,-22.969328914791085,-43.1818163394928,,False,,24,Copacabana,,3.0,Av Atlântica - Av Barata Ribeiro,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1808,Rua Carolina Machado,1046,Ao lado do mura da estação de trem,-22.868543315708703,-43.35022737594361,,True,,88,Oswaldo Cruz,,14.0,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1076,Rua Vinte e Quatro de Maio,1047,Pessoas em situação de rua,-22.904047,-43.27050879999999,Em dias de chuva eles ficam para se abrigar das chuvas,False,,61,Engenho Novo,,,,Adulto,,De maneira transitória,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
1355,Rua Nelson Mandela,"Rua Nelson Mandela, trecho compreendido entre a Rua São Clemente e a Rua Voluntários da Pátria","Trecho: 96473 - São Clemente x Voluntários | Rua Nelson Mandela, trecho compreendido entre a Rua São Clemente e a Rua Voluntários da Pátria",-22.950654720905693,-43.18465432113493,96473,True,,20,Botafogo,,15.0,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,34,Sem ocorrência,True,,,19,Prefeitura,1
1024,Avenida Ayrton Senna,3000,Via Parque Shopping,-22.98311310854399,-43.36535453796387,Retenção pico da tarde,False,True,128,Barra da Tijuca,,4.0,Av Ayrton Senna,,,,,,,,,,22,Ponto de retenção do tráfego,True,CET-Rio,"O agente deve identificar se há pontos de retenção de tráfego viário, provocados ou não por elementos indesejados tais como buracos, falta de sinalização, má sincronização de sinaleiras e ou desobediência de sinalização existente. 
Nos casos de pontos de retenção frequentes o agente deve informar, no campo “observações” os dias e horários aproximados em que o fenômeno acontece, conforme exemplo abaixo:<br>

Exemplo: Das segundas às sextas, entre 7h e 9h e 17h e 20h30.",2,CET-Rio,2951
1721,Avenida Dom Hélder Câmara,4414,ESQUINA,-22.883250802659195,-43.27647344979325,Vegetal em contato com a rede de energia elétrica de média tensão,False,,53,Del Castilho,,7.0,Estação Del Castilho - Norte Shopping,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
593,Estrada do Portela,488,A predominância do local cia é residencial.,-22.866933189303268,-43.345622038044944,Equipe esteve no local para fazer a vistoria e nesta dia não foi visto alteração.,False,,85,Turiaçu,,14.0,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
1535,Rua Jardim Botânico,943,,-22.969529997893,-43.221940759921,,False,True,28,Jardim Botânico,,18.0,Praça Santos Dumont - Parque dos Patins,,,,,,,,,,16,Veículos de grande porte obstruindo a visibilidade,True,SEOP,"O agente deve identificar se há pontos de estacionamento de veículos de médio ou grande porte que eventualmente sirvam de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo:<br> 
<img><br>
Observação: O agente deve relatar mesmo os pontos regulares de estacionamento e ou parada de veículos.",4,SEOP,3900
1126,Rua Ministro Corrêa de Melo,,,-22.980744842445983,-43.21882000912857,,False,,26,Leblon,,,,,,,,,,,,,41,Vãos ou cavidades usados como esconderijo,True,SECONSERVA,"O agente deve identificar se há estruturas fixas tais como vãos, frestas, cavidades em obras de arte que possam servir como esconderijo para pessoas ou objetos. Deve-se ter atenção com pontos próximos a rotas de pessoas ou veículos. Veja os exemplos abaixo:

<br><img>",5,SECONSERVA,4300
3107,Avenida Borges de Medeiros,,Trecho com Shopping Leblon,-22.98281024387356,-43.21548319800944,,False,True,26,Leblon,,13.0,Jardim de Alah,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
519,Rua Arquias Cordeiro,370 - 20770-000,O local fica o Hospital Salgado Filho.,-22.900576872986058,-43.278183053029665,A equipe esteve no local e não foi visto alteração neste dia.,False,,63,Meier,,10.0,Estação Méier - Cachambi,,,,,,,,,,16,Veículos de grande porte obstruindo a visibilidade,True,SEOP,"O agente deve identificar se há pontos de estacionamento de veículos de médio ou grande porte que eventualmente sirvam de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo:<br> 
<img><br>
Observação: O agente deve relatar mesmo os pontos regulares de estacionamento e ou parada de veículos.",4,SEOP,3900
796,Avenida Ministro Edgard Romero,78,,-22.87576075987505,-43.33849525271462,PASSAGEM TOTALMENTE OBSTRUIDA POR PEDESTRES.,False,,83,Madureira,,14.0,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,14,Comércio irregular obstruindo a visibilidade do passeio,True,SEOP,"O agente deve identificar se no local observado há comércio com apoio de barracas, tendas ou que possam servir de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. 
O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",4,SEOP,3900
1966,Avenida Presidente Vargas,1261,Biblioteca Parque,-22.9042096,-43.1869459,Ponto crônico de distribuição de comida,False,True,5,Centro,,19.0,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,Adulto,,De maneira transitória,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
3170,Avenida Francisco Bicalho,15,,-22.90281362574606,-43.21039341586141,Trânsito congestionado sentido túnel Rebouças,False,True,3,Santo Cristo,,21.0,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,22,Ponto de retenção do tráfego,True,CET-Rio,"O agente deve identificar se há pontos de retenção de tráfego viário, provocados ou não por elementos indesejados tais como buracos, falta de sinalização, má sincronização de sinaleiras e ou desobediência de sinalização existente. 
Nos casos de pontos de retenção frequentes o agente deve informar, no campo “observações” os dias e horários aproximados em que o fenômeno acontece, conforme exemplo abaixo:<br>

Exemplo: Das segundas às sextas, entre 7h e 9h e 17h e 20h30.",2,CET-Rio,2951
1583,Avenida Vieira Souto,,,-22.986526321994916,-43.20366574069173,,False,,25,Ipanema,,12.0,General Osório - Nossa Senhora da Paz,,,,,,,,,,15,Estacionamento irregular forçando pedestres à pista,True,SEOP,"O agente deve identificar se há veículos de qualquer porte estacionados irregularmente sobre o calçamento que force o pedestre a transitar pela pista de rolamento.<br>
<img>
<br>
Caso o agente tenha mais detalhes sobre a ocupação do passeio, ele poderá detalhar no campo “observações"", conforme exemplos abaixo: <br>

Exemplo 1: Carros estacionados entre os números 43 e 47, em razão da existência de oficina mecânica no número 45. <br>
Exemplo 2: Carros estacionados por serviço de manobrista relacionado à casa de festas situada no número 67 do logradouro.",4,SEOP,3900
696,Rua Aristides Caire,10,,-22.900145655606096,-43.2793318837237,,False,,63,Meier,,10.0,Estação Méier - Cachambi,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
1212,Avenida Francisco Bicalho,101,,-22.899241485467883,-43.21019605491932,Acesso à Ponte Presidente Costa e Silva e Av. Brasil,False,True,3,Santo Cristo,,21.0,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,22,Ponto de retenção do tráfego,True,CET-Rio,"O agente deve identificar se há pontos de retenção de tráfego viário, provocados ou não por elementos indesejados tais como buracos, falta de sinalização, má sincronização de sinaleiras e ou desobediência de sinalização existente. 
Nos casos de pontos de retenção frequentes o agente deve informar, no campo “observações” os dias e horários aproximados em que o fenômeno acontece, conforme exemplo abaixo:<br>

Exemplo: Das segundas às sextas, entre 7h e 9h e 17h e 20h30.",2,CET-Rio,2951
2903,Rua Carolina Machado,578,,-22.874387343531467,-43.34078364080198,Motocicleta trafegou  e estacionou no passeio público.,False,True,83,Madureira,,14.0,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,23,Motocicletas trafegando no passeio,True,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1730,Rua Nelson Mandela,0,Esquina com voluntários da pátria,-22.9521643,-43.18401919999999,Há necessidade de poda a pé no trecho,False,True,20,Botafogo,,15.0,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
3311,Rua Professor Álvaro Rodrigues,460,,-22.953321345296807,-43.18565732734142,"Psr’s fazem pernoite e também consomem no local , o que desdobra no dia seguinte .",False,True,20,Botafogo,,15.0,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,Crônica,,"Sem sinais de pontos de venda próximos (bocas de fumo e/ou ""esticas"")",,,20,Cena de uso de drogas,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
832,Avenida Lúcio Costa,3150,Pontos de ônibus,-23.011188628688473,-43.32699472883606,,False,True,128,Barra da Tijuca,,2.0,Av Américas - Av Lúcio Costa,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
2095,Rua Carolina Machado,27,Igreja Católica,-22.877936274899067,-43.33441763047494,Vegetação ofuscando a iluminação no local.,False,,83,Madureira,,14.0,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,28,Lixo/entulho obstruindo a visibilidade,True,COMLURB,"O agente deve identificar se há presença de objetos volumosos que sirvam de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: <br>
<img><br>
Caso o agente tenha conhecimento de alguma dinâmica de descarte específico, as informações devem ser inseridas no campo “observação”, conforme exemplo abaixo: 
<br>
Exemplo: Ponto de descarte irregular com depósito periódico de resíduos.",1,COMLURB,4351
984,Avenida Pasteur,86,,-22.950472,-43.17850989999999,,False,True,20,Botafogo,,20.0,Rio Sul,,,,,,,,,,12,Calçada estreita forçando pedestres à pista,True,SECONSERVA,"O agente deve identificar se há pontos estreitamento do passeio que forcem os pedestres a transitarem sobre a pista de rolagem ou muito próximo ao meio fio. Esses pontos de estreitamento podem ocorrer ou não pela presença de estruturas na calçada. Veja os exemplos abaixo: <br>
<img>",5,SECONSERVA,4300
953,Avenida Atlântica,,PROXIMO A RUA PRADO JUNIOR (MEIO DA PISTA),-22.96554938316588,-43.1746010047175,,False,,24,Copacabana,,3.0,Av Atlântica - Av Barata Ribeiro,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,True,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
1047,Avenida das Américas,4430,,-22.999092693652212,-43.35526703324407,,False,True,128,Barra da Tijuca,,4.0,Av Ayrton Senna,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
3142,Rua Visconde de Pirajá,947,,-22.98371819785534,-43.21443468561483,,False,True,25,Ipanema,,13.0,Jardim de Alah,,,,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
2760,Rua Mariz e Barros,950,,-22.91675891010598,-43.22274809831164,,False,True,33,Tijuca,,,,,,,,,,,,,5,Vegetação obstruindo a visibilidade do passeio,True,COMLURB,"O agente deve identificar se há presença de vegetação que sirva de anteparo visual entre a pista de rolagem e o passeio ou entre os passeios do logradouro. O objetivo desta ocorrência é identificar pontos de passagem que possam ocultar os transeuntes fazendo com que eles não sejam visíveis por quem esteja no passeio oposto ou na pista de rolagem, conforme exemplo abaixo: 
<br>
<img>",1,COMLURB,4351
1431,Rua García Redondo,80,,-22.890564659089836,-43.27540304424147,Vegetal em contato com a rede de energia elétrica de média tensão,False,,65,Cachambi,,10.0,Estação Méier - Cachambi,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
2168,Rua Maria Quitéria,47,,-22.984715,-43.207337,,False,,25,Ipanema,,12.0,General Osório - Nossa Senhora da Paz,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
483,Rua Castro Alves,208,A área é residencial.,-22.897200863793817,-43.27924927204526,Equipe esteve no local para fazer a vistoria e não verificou alteração.,False,,63,Meier,,10.0,Estação Méier - Cachambi,,,,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
1289,Rua São Francisco Xavier,S/N,"Rua São Francisco Xavier, da Santa Luíza até a Rua Jaceguai",-22.915377199271408,-43.23235157457965,Manhã e Tarde e durante jogos no Maracanã,True,True,35,Maracanã,,8.0,Estação Maracanã - UERJ,,,,,,,,,,22,Ponto de retenção do tráfego,True,CET-Rio,"O agente deve identificar se há pontos de retenção de tráfego viário, provocados ou não por elementos indesejados tais como buracos, falta de sinalização, má sincronização de sinaleiras e ou desobediência de sinalização existente. 
Nos casos de pontos de retenção frequentes o agente deve informar, no campo “observações” os dias e horários aproximados em que o fenômeno acontece, conforme exemplo abaixo:<br>

Exemplo: Das segundas às sextas, entre 7h e 9h e 17h e 20h30.",2,CET-Rio,2951
1617,Praça Santos Dumont,,,-22.97279679623481,-43.225109489842296,,False,True,29,Gávea,,18.0,Praça Santos Dumont - Parque dos Patins,,,,,,,,,,8,Área mal iluminada com parada de veículos,True,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde paradas de veículos como sinais e vagas no logradouro. O agente não necessita avaliar pontos de escuridão onde os veículos não tenham parem ou estacionem. Veja o exemplo abaixo: 
<br>
Observação: Essa ocorrência deve ser observada no período noturno",3,Rio Luz,1552
3136,Avenida Visconde De Alburqueque,800,,-22.982826289828377,-43.21533268866915,,False,True,26,Leblon,,13.0,Jardim de Alah,Adulto,,Pernoite,,,,,,,19,Pessoas em situação de rua,True,SMAS,A constatação se dá por observação in loco.,7,SMAS,1700
1620,Praça Santos Dumont,,,-22.97276178742885,-43.2251175430204,,False,True,29,Gávea,,18.0,Praça Santos Dumont - Parque dos Patins,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
1288,Rua García Redondo,40,,-22.889979184091786,-43.275195793248685,,False,,65,Cachambi,,10.0,Estação Méier - Cachambi,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,True,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2373,Rua Santana,77,Lado oposto,-22.9071175,-43.1940482,,False,True,5,Centro,,19.0,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,,,,,27,Vegetação encobrindo iluminação pública,True,COMLURB,"O agente deve identificar se há copas, galhos ou arbustos que encubram estruturas de iluminação e ou câmeras, causando pontos de escuridão sobre trechos onde haja circulação de pessoas. O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja os exemplos abaixo: <br>
<img>
<br>
Observação: Essa ocorrência deve ser observada no período noturno.",1,COMLURB,4351
